km,station,train_id,time,hr,min,scenario
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 343,1008,16,48,High SB
5,22nd STREET,REG (C-EXP) 343,1012,16,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 343,1020,17,0,High SB
24,MILLBRAE,REG (C-EXP) 343,1025,17,5,High SB
35,HILLSDALE,REG (C-EXP) 343,1032,17,12,High SB
43,REDWOOD CITY,REG (C-EXP) 343,1038,17,18,High SB
51,PALO ALTO,REG (C-EXP) 343,1043,17,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 343,1049,17,29,High SB
65,SUNNYVALE,REG (C-EXP) 343,1053,17,33,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 45,1006,16,46,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 45,1011,16,51,High SB
5,22nd STREET,REG (C-LCL) 45,1015,16,55,High SB
11,BAYSHORE,REG (C-LCL) 45,1019,16,59,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 45,1024,17,4,High SB
20,SAN BRUNO,REG (C-LCL) 45,1027,17,7,High SB
24,MILLBRAE,REG (C-LCL) 45,1031,17,11,High SB
27,BROADWAY,REG (C-LCL) 45,1034,17,14,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 853,1015,16,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 853,1021,17,1,High SB
24,MILLBRAE,HSR 853,1037,17,17,High SB
78,SAN JOSE,HSR 853,1067,17,47,High SB
126,GILROY (HSR) $,HSR 853,1092,18,12,High SB
78,SAN JOSE,REG (C-EXP) 343,1069,17,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 343,1073,17,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 343,1077,17,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 343,1081,18,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 343,1090,18,10,High SB
126,GILROY (HSR) $,REG (C-EXP) 343,1099,18,19,High SB
43,REDWOOD CITY,REG (C-LCL) 223,1040,17,20,High SB
47,ATHERTON,REG (C-LCL) 223,1044,17,24,High SB
51,PALO ALTO,REG (C-LCL) 223,1047,17,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 223,1050,17,30,High SB
57,SAN ANTONIO,REG (C-LCL) 223,1054,17,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 223,1057,17,37,High SB
65,SUNNYVALE,REG (C-LCL) 223,1061,17,41,High SB
68,LAWRENCE,REG (C-LCL) 223,1064,17,44,High SB
74,SANTA CLARA,REG (C-LCL) 223,1069,17,49,High SB
78,SAN JOSE,REG (C-LCL) 223,1076,17,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 223,1079,17,59,High SB
5,22nd STREET,REG (CT-LCL) single_46,1019,16,59,High SB
31,SAN MATEO,REG (CT-LCL) single_46,1033,17,13,High SB
33,HAYWARD PARK,REG (CT-LCL) single_46,1036,17,16,High SB
35,HILLSDALE,REG (CT-LCL) single_46,1039,17,19,High SB
40,SAN CARLOS,REG (CT-LCL) single_46,1042,17,22,High SB
43,REDWOOD CITY,REG (CT-LCL) single_46,1048,17,28,High SB
51,PALO ALTO,REG (CT-LCL) single_46,1053,17,33,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_46,1060,17,40,High SB
65,SUNNYVALE,REG (CT-LCL) single_46,1064,17,44,High SB
68,LAWRENCE,REG (CT-LCL) single_46,1068,17,48,High SB
78,SAN JOSE,REG (CT-LCL) single_46,1080,18,0,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_46,1083,18,3,High SB
31,SAN MATEO,REG (C-LCL) 45,1038,17,18,High SB
33,HAYWARD PARK,REG (C-LCL) 45,1041,17,21,High SB
35,HILLSDALE,REG (C-LCL) 45,1044,17,24,High SB
38,BELMONT,REG (C-LCL) 45,1047,17,27,High SB
40,SAN CARLOS,REG (C-LCL) 45,1050,17,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 445,1018,16,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 445,1023,17,3,High SB
5,22nd STREET,REG (C-EXP) 445,1027,17,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 445,1035,17,15,High SB
24,MILLBRAE,REG (C-EXP) 445,1040,17,20,High SB
35,HILLSDALE,REG (C-EXP) 445,1047,17,27,High SB
43,REDWOOD CITY,REG (C-EXP) 445,1053,17,33,High SB
51,PALO ALTO,REG (C-EXP) 445,1058,17,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 445,1064,17,44,High SB
65,SUNNYVALE,REG (C-EXP) 445,1068,17,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 125,1021,17,1,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 125,1026,17,6,High SB
5,22nd STREET,REG (C-LCL) 125,1030,17,10,High SB
11,BAYSHORE,REG (C-LCL) 125,1034,17,14,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 125,1039,17,19,High SB
20,SAN BRUNO,REG (C-LCL) 125,1042,17,22,High SB
24,MILLBRAE,REG (C-LCL) 125,1046,17,26,High SB
29,BURLINGAME,REG (C-LCL) 125,1050,17,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 953,1030,17,10,High SB
24,MILLBRAE,HSR 953,1051,17,31,High SB
78,SAN JOSE,HSR 953,1082,18,2,High SB
126,GILROY (HSR) $,HSR 953,1107,18,27,High SB
78,SAN JOSE,REG (C-EXP) 445,1084,18,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 445,1088,18,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 445,1091,18,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 445,1095,18,15,High SB
43,REDWOOD CITY,REG (C-LCL) 45,1055,17,35,High SB
49,MENLO PARK,REG (C-LCL) 45,1060,17,40,High SB
51,PALO ALTO,REG (C-LCL) 45,1062,17,42,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 45,1065,17,45,High SB
57,SAN ANTONIO,REG (C-LCL) 45,1069,17,49,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 45,1072,17,52,High SB
65,SUNNYVALE,REG (C-LCL) 45,1076,17,56,High SB
68,LAWRENCE,REG (C-LCL) 45,1079,17,59,High SB
74,SANTA CLARA,REG (C-LCL) 45,1084,18,4,High SB
78,SAN JOSE,REG (C-LCL) 45,1091,18,11,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 45,1094,18,14,High SB
78,SAN JOSE,HSR single_47,1093,18,13,High SB
126,GILROY (HSR) $,HSR single_47,1118,18,38,High SB
5,22nd STREET,REG (CT-LCL) single_48,1034,17,14,High SB
31,SAN MATEO,REG (CT-LCL) single_48,1048,17,28,High SB
33,HAYWARD PARK,REG (CT-LCL) single_48,1051,17,31,High SB
35,HILLSDALE,REG (CT-LCL) single_48,1054,17,34,High SB
40,SAN CARLOS,REG (CT-LCL) single_48,1057,17,37,High SB
43,REDWOOD CITY,REG (CT-LCL) single_48,1063,17,43,High SB
51,PALO ALTO,REG (CT-LCL) single_48,1068,17,48,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_48,1075,17,55,High SB
65,SUNNYVALE,REG (CT-LCL) single_48,1079,17,59,High SB
68,LAWRENCE,REG (CT-LCL) single_48,1083,18,3,High SB
78,SAN JOSE,REG (CT-LCL) single_48,1095,18,15,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_48,1098,18,18,High SB
31,SAN MATEO,REG (C-LCL) 125,1053,17,33,High SB
33,HAYWARD PARK,REG (C-LCL) 125,1056,17,36,High SB
35,HILLSDALE,REG (C-LCL) 125,1059,17,39,High SB
38,BELMONT,REG (C-LCL) 125,1062,17,42,High SB
40,SAN CARLOS,REG (C-LCL) 125,1065,17,45,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 345,1033,17,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 345,1038,17,18,High SB
5,22nd STREET,REG (C-EXP) 345,1042,17,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 345,1050,17,30,High SB
24,MILLBRAE,REG (C-EXP) 345,1055,17,35,High SB
35,HILLSDALE,REG (C-EXP) 345,1062,17,42,High SB
43,REDWOOD CITY,REG (C-EXP) 345,1068,17,48,High SB
51,PALO ALTO,REG (C-EXP) 345,1073,17,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 345,1079,17,59,High SB
65,SUNNYVALE,REG (C-EXP) 345,1083,18,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 47,1036,17,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 47,1041,17,21,High SB
5,22nd STREET,REG (C-LCL) 47,1045,17,25,High SB
11,BAYSHORE,REG (C-LCL) 47,1049,17,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 47,1054,17,34,High SB
20,SAN BRUNO,REG (C-LCL) 47,1057,17,37,High SB
24,MILLBRAE,REG (C-LCL) 47,1061,17,41,High SB
27,BROADWAY,REG (C-LCL) 47,1064,17,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 855,1045,17,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR 855,1051,17,31,High SB
24,MILLBRAE,HSR 855,1067,17,47,High SB
78,SAN JOSE,HSR 855,1097,18,17,High SB
126,GILROY (HSR) $,HSR 855,1122,18,42,High SB
78,SAN JOSE,REG (C-EXP) 345,1099,18,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 345,1103,18,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 345,1107,18,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 345,1111,18,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 345,1120,18,40,High SB
126,GILROY (HSR) $,REG (C-EXP) 345,1129,18,49,High SB
43,REDWOOD CITY,REG (C-LCL) 125,1070,17,50,High SB
49,MENLO PARK,REG (C-LCL) 125,1075,17,55,High SB
51,PALO ALTO,REG (C-LCL) 125,1078,17,58,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 125,1080,18,0,High SB
57,SAN ANTONIO,REG (C-LCL) 125,1084,18,4,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 125,1087,18,7,High SB
65,SUNNYVALE,REG (C-LCL) 125,1091,18,11,High SB
68,LAWRENCE,REG (C-LCL) 125,1094,18,14,High SB
74,SANTA CLARA,REG (C-LCL) 125,1099,18,19,High SB
78,SAN JOSE,REG (C-LCL) 125,1106,18,26,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 125,1109,18,29,High SB
78,SAN JOSE,HSR single_49,1108,18,28,High SB
126,GILROY (HSR) $,HSR single_49,1133,18,53,High SB
5,22nd STREET,REG (CT-LCL) single_50,1049,17,29,High SB
31,SAN MATEO,REG (CT-LCL) single_50,1063,17,43,High SB
33,HAYWARD PARK,REG (CT-LCL) single_50,1066,17,46,High SB
35,HILLSDALE,REG (CT-LCL) single_50,1069,17,49,High SB
40,SAN CARLOS,REG (CT-LCL) single_50,1072,17,52,High SB
43,REDWOOD CITY,REG (CT-LCL) single_50,1078,17,58,High SB
51,PALO ALTO,REG (CT-LCL) single_50,1083,18,3,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_50,1090,18,10,High SB
65,SUNNYVALE,REG (CT-LCL) single_50,1094,18,14,High SB
68,LAWRENCE,REG (CT-LCL) single_50,1098,18,18,High SB
78,SAN JOSE,REG (CT-LCL) single_50,1110,18,30,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_50,1113,18,33,High SB
31,SAN MATEO,REG (C-LCL) 47,1068,17,48,High SB
33,HAYWARD PARK,REG (C-LCL) 47,1071,17,51,High SB
35,HILLSDALE,REG (C-LCL) 47,1074,17,54,High SB
38,BELMONT,REG (C-LCL) 47,1077,17,57,High SB
40,SAN CARLOS,REG (C-LCL) 47,1080,18,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 447,1048,17,28,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 447,1053,17,33,High SB
5,22nd STREET,REG (C-EXP) 447,1057,17,37,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 447,1065,17,45,High SB
24,MILLBRAE,REG (C-EXP) 447,1070,17,50,High SB
35,HILLSDALE,REG (C-EXP) 447,1077,17,57,High SB
43,REDWOOD CITY,REG (C-EXP) 447,1083,18,3,High SB
51,PALO ALTO,REG (C-EXP) 447,1088,18,8,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 447,1094,18,14,High SB
65,SUNNYVALE,REG (C-EXP) 447,1098,18,18,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 225,1051,17,31,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 225,1056,17,36,High SB
5,22nd STREET,REG (C-LCL) 225,1060,17,40,High SB
11,BAYSHORE,REG (C-LCL) 225,1064,17,44,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 225,1069,17,49,High SB
20,SAN BRUNO,REG (C-LCL) 225,1072,17,52,High SB
24,MILLBRAE,REG (C-LCL) 225,1076,17,56,High SB
29,BURLINGAME,REG (C-LCL) 225,1080,18,0,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 955,1060,17,40,High SB
24,MILLBRAE,HSR 955,1081,18,1,High SB
78,SAN JOSE,HSR 955,1112,18,32,High SB
126,GILROY (HSR) $,HSR 955,1137,18,57,High SB
78,SAN JOSE,REG (C-EXP) 447,1114,18,34,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 447,1118,18,38,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 447,1121,18,41,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 447,1125,18,45,High SB
43,REDWOOD CITY,REG (C-LCL) 47,1085,18,5,High SB
49,MENLO PARK,REG (C-LCL) 47,1090,18,10,High SB
51,PALO ALTO,REG (C-LCL) 47,1092,18,12,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 47,1095,18,15,High SB
57,SAN ANTONIO,REG (C-LCL) 47,1099,18,19,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 47,1102,18,22,High SB
65,SUNNYVALE,REG (C-LCL) 47,1106,18,26,High SB
68,LAWRENCE,REG (C-LCL) 47,1109,18,29,High SB
74,SANTA CLARA,REG (C-LCL) 47,1114,18,34,High SB
78,SAN JOSE,REG (C-LCL) 47,1121,18,41,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 47,1124,18,44,High SB
78,SAN JOSE,HSR single_51,1123,18,43,High SB
126,GILROY (HSR) $,HSR single_51,1148,19,8,High SB
5,22nd STREET,REG (CT-LCL) single_52,1064,17,44,High SB
31,SAN MATEO,REG (CT-LCL) single_52,1078,17,58,High SB
33,HAYWARD PARK,REG (CT-LCL) single_52,1081,18,1,High SB
35,HILLSDALE,REG (CT-LCL) single_52,1084,18,4,High SB
40,SAN CARLOS,REG (CT-LCL) single_52,1087,18,7,High SB
43,REDWOOD CITY,REG (CT-LCL) single_52,1093,18,13,High SB
51,PALO ALTO,REG (CT-LCL) single_52,1098,18,18,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_52,1105,18,25,High SB
65,SUNNYVALE,REG (CT-LCL) single_52,1109,18,29,High SB
68,LAWRENCE,REG (CT-LCL) single_52,1113,18,33,High SB
78,SAN JOSE,REG (CT-LCL) single_52,1125,18,45,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_52,1128,18,48,High SB
31,SAN MATEO,REG (C-LCL) 225,1083,18,3,High SB
33,HAYWARD PARK,REG (C-LCL) 225,1086,18,6,High SB
35,HILLSDALE,REG (C-LCL) 225,1089,18,9,High SB
38,BELMONT,REG (C-LCL) 225,1092,18,12,High SB
40,SAN CARLOS,REG (C-LCL) 225,1095,18,15,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 347,1063,17,43,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 347,1068,17,48,High SB
5,22nd STREET,REG (C-EXP) 347,1072,17,52,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 347,1080,18,0,High SB
24,MILLBRAE,REG (C-EXP) 347,1085,18,5,High SB
35,HILLSDALE,REG (C-EXP) 347,1092,18,12,High SB
43,REDWOOD CITY,REG (C-EXP) 347,1098,18,18,High SB
51,PALO ALTO,REG (C-EXP) 347,1103,18,23,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 347,1109,18,29,High SB
65,SUNNYVALE,REG (C-EXP) 347,1113,18,33,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 49,1066,17,46,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 49,1071,17,51,High SB
5,22nd STREET,REG (C-LCL) 49,1075,17,55,High SB
11,BAYSHORE,REG (C-LCL) 49,1079,17,59,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 49,1084,18,4,High SB
20,SAN BRUNO,REG (C-LCL) 49,1087,18,7,High SB
24,MILLBRAE,REG (C-LCL) 49,1091,18,11,High SB
27,BROADWAY,REG (C-LCL) 49,1094,18,14,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 857,1075,17,55,High SB
2,TOWNSEND / 4TH AND KING $,HSR 857,1081,18,1,High SB
24,MILLBRAE,HSR 857,1097,18,17,High SB
78,SAN JOSE,HSR 857,1127,18,47,High SB
126,GILROY (HSR) $,HSR 857,1152,19,12,High SB
78,SAN JOSE,REG (C-EXP) 347,1129,18,49,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 347,1133,18,53,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 347,1137,18,57,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 347,1141,19,1,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 347,1150,19,10,High SB
126,GILROY (HSR) $,REG (C-EXP) 347,1159,19,19,High SB
43,REDWOOD CITY,REG (C-LCL) 225,1100,18,20,High SB
47,ATHERTON,REG (C-LCL) 225,1104,18,24,High SB
51,PALO ALTO,REG (C-LCL) 225,1107,18,27,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 225,1110,18,30,High SB
57,SAN ANTONIO,REG (C-LCL) 225,1114,18,34,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 225,1117,18,37,High SB
65,SUNNYVALE,REG (C-LCL) 225,1121,18,41,High SB
68,LAWRENCE,REG (C-LCL) 225,1124,18,44,High SB
74,SANTA CLARA,REG (C-LCL) 225,1129,18,49,High SB
78,SAN JOSE,REG (C-LCL) 225,1136,18,56,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 225,1139,18,59,High SB
5,22nd STREET,REG (CT-LCL) single_53,1079,17,59,High SB
31,SAN MATEO,REG (CT-LCL) single_53,1093,18,13,High SB
33,HAYWARD PARK,REG (CT-LCL) single_53,1096,18,16,High SB
35,HILLSDALE,REG (CT-LCL) single_53,1099,18,19,High SB
40,SAN CARLOS,REG (CT-LCL) single_53,1102,18,22,High SB
43,REDWOOD CITY,REG (CT-LCL) single_53,1108,18,28,High SB
51,PALO ALTO,REG (CT-LCL) single_53,1113,18,33,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_53,1120,18,40,High SB
65,SUNNYVALE,REG (CT-LCL) single_53,1124,18,44,High SB
68,LAWRENCE,REG (CT-LCL) single_53,1128,18,48,High SB
78,SAN JOSE,REG (CT-LCL) single_53,1140,19,0,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_53,1143,19,3,High SB
31,SAN MATEO,REG (C-LCL) 49,1098,18,18,High SB
33,HAYWARD PARK,REG (C-LCL) 49,1101,18,21,High SB
35,HILLSDALE,REG (C-LCL) 49,1104,18,24,High SB
38,BELMONT,REG (C-LCL) 49,1107,18,27,High SB
40,SAN CARLOS,REG (C-LCL) 49,1110,18,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 449,1078,17,58,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 449,1083,18,3,High SB
5,22nd STREET,REG (C-EXP) 449,1087,18,7,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 449,1095,18,15,High SB
24,MILLBRAE,REG (C-EXP) 449,1100,18,20,High SB
35,HILLSDALE,REG (C-EXP) 449,1107,18,27,High SB
43,REDWOOD CITY,REG (C-EXP) 449,1113,18,33,High SB
51,PALO ALTO,REG (C-EXP) 449,1118,18,38,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 449,1124,18,44,High SB
65,SUNNYVALE,REG (C-EXP) 449,1128,18,48,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 127,1081,18,1,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 127,1086,18,6,High SB
5,22nd STREET,REG (C-LCL) 127,1090,18,10,High SB
11,BAYSHORE,REG (C-LCL) 127,1094,18,14,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 127,1099,18,19,High SB
20,SAN BRUNO,REG (C-LCL) 127,1102,18,22,High SB
24,MILLBRAE,REG (C-LCL) 127,1106,18,26,High SB
29,BURLINGAME,REG (C-LCL) 127,1110,18,30,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 957,1090,18,10,High SB
24,MILLBRAE,HSR 957,1111,18,31,High SB
78,SAN JOSE,HSR 957,1142,19,2,High SB
126,GILROY (HSR) $,HSR 957,1167,19,27,High SB
78,SAN JOSE,REG (C-EXP) 449,1144,19,4,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 449,1148,19,8,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 449,1151,19,11,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 449,1155,19,15,High SB
43,REDWOOD CITY,REG (C-LCL) 49,1115,18,35,High SB
49,MENLO PARK,REG (C-LCL) 49,1120,18,40,High SB
51,PALO ALTO,REG (C-LCL) 49,1122,18,42,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 49,1125,18,45,High SB
57,SAN ANTONIO,REG (C-LCL) 49,1129,18,49,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 49,1132,18,52,High SB
65,SUNNYVALE,REG (C-LCL) 49,1136,18,56,High SB
68,LAWRENCE,REG (C-LCL) 49,1139,18,59,High SB
74,SANTA CLARA,REG (C-LCL) 49,1144,19,4,High SB
78,SAN JOSE,REG (C-LCL) 49,1151,19,11,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 49,1154,19,14,High SB
78,SAN JOSE,HSR single_54,1153,19,13,High SB
126,GILROY (HSR) $,HSR single_54,1178,19,38,High SB
5,22nd STREET,REG (CT-LCL) single_55,1094,18,14,High SB
31,SAN MATEO,REG (CT-LCL) single_55,1108,18,28,High SB
33,HAYWARD PARK,REG (CT-LCL) single_55,1111,18,31,High SB
35,HILLSDALE,REG (CT-LCL) single_55,1114,18,34,High SB
40,SAN CARLOS,REG (CT-LCL) single_55,1117,18,37,High SB
43,REDWOOD CITY,REG (CT-LCL) single_55,1123,18,43,High SB
51,PALO ALTO,REG (CT-LCL) single_55,1128,18,48,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_55,1135,18,55,High SB
65,SUNNYVALE,REG (CT-LCL) single_55,1139,18,59,High SB
68,LAWRENCE,REG (CT-LCL) single_55,1143,19,3,High SB
78,SAN JOSE,REG (CT-LCL) single_55,1155,19,15,High SB
81,TAMIEN (HSR) $,REG (CT-LCL) single_55,1158,19,18,High SB
31,SAN MATEO,REG (C-LCL) 127,1113,18,33,High SB
33,HAYWARD PARK,REG (C-LCL) 127,1116,18,36,High SB
35,HILLSDALE,REG (C-LCL) 127,1119,18,39,High SB
38,BELMONT,REG (C-LCL) 127,1122,18,42,High SB
40,SAN CARLOS,REG (C-LCL) 127,1125,18,45,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-EXP) 349,1093,18,13,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-EXP) 349,1098,18,18,High SB
5,22nd STREET,REG (C-EXP) 349,1102,18,22,High SB
17,SOUTH SAN FRANCISCO ,REG (C-EXP) 349,1110,18,30,High SB
24,MILLBRAE,REG (C-EXP) 349,1115,18,35,High SB
35,HILLSDALE,REG (C-EXP) 349,1122,18,42,High SB
43,REDWOOD CITY,REG (C-EXP) 349,1128,18,48,High SB
51,PALO ALTO,REG (C-EXP) 349,1133,18,53,High SB
60,MOUNTAIN VIEW,REG (C-EXP) 349,1139,18,59,High SB
65,SUNNYVALE,REG (C-EXP) 349,1143,19,3,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,REG (C-LCL) 51,1096,18,16,High SB
2,TOWNSEND / 4TH AND KING $,REG (C-LCL) 51,1101,18,21,High SB
5,22nd STREET,REG (C-LCL) 51,1105,18,25,High SB
11,BAYSHORE,REG (C-LCL) 51,1109,18,29,High SB
17,SOUTH SAN FRANCISCO ,REG (C-LCL) 51,1114,18,34,High SB
20,SAN BRUNO,REG (C-LCL) 51,1117,18,37,High SB
24,MILLBRAE,REG (C-LCL) 51,1121,18,41,High SB
27,BROADWAY,REG (C-LCL) 51,1124,18,44,High SB
0,SALESFORCE TRANSIT CENTER (STC) $,HSR 859,1105,18,25,High SB
2,TOWNSEND / 4TH AND KING $,HSR 859,1111,18,31,High SB
24,MILLBRAE,HSR 859,1127,18,47,High SB
78,SAN JOSE,HSR 859,1157,19,17,High SB
126,GILROY (HSR) $,HSR 859,1182,19,42,High SB
78,SAN JOSE,REG (C-EXP) 349,1159,19,19,High SB
81,TAMIEN (HSR) $,REG (C-EXP) 349,1163,19,23,High SB
86,CAPITOL (HSR) $,REG (C-EXP) 349,1167,19,27,High SB
91,BLOSSOM HILL (HSR) $,REG (C-EXP) 349,1171,19,31,High SB
110,MORGAN HILL (HSR) $,REG (C-EXP) 349,1180,19,40,High SB
126,GILROY (HSR) $,REG (C-EXP) 349,1189,19,49,High SB
43,REDWOOD CITY,REG (C-LCL) 127,1130,18,50,High SB
49,MENLO PARK,REG (C-LCL) 127,1135,18,55,High SB
51,PALO ALTO,REG (C-LCL) 127,1138,18,58,High SB
53,CALIFORNIA AVENUE,REG (C-LCL) 127,1140,19,0,High SB
57,SAN ANTONIO,REG (C-LCL) 127,1144,19,4,High SB
60,MOUNTAIN VIEW,REG (C-LCL) 127,1147,19,7,High SB
65,SUNNYVALE,REG (C-LCL) 127,1151,19,11,High SB
68,LAWRENCE,REG (C-LCL) 127,1154,19,14,High SB
74,SANTA CLARA,REG (C-LCL) 127,1159,19,19,High SB
78,SAN JOSE,REG (C-LCL) 127,1166,19,26,High SB
81,TAMIEN (HSR) $,REG (C-LCL) 127,1169,19,29,High SB
78,SAN JOSE,HSR single_56,1168,19,28,High SB
126,GILROY (HSR) $,HSR single_56,1193,19,53,High SB
5,22nd STREET,REG (CT-LCL) single_57,1109,18,29,High SB
31,SAN MATEO,REG (CT-LCL) single_57,1123,18,43,High SB
33,HAYWARD PARK,REG (CT-LCL) single_57,1126,18,46,High SB
35,HILLSDALE,REG (CT-LCL) single_57,1129,18,49,High SB
40,SAN CARLOS,REG (CT-LCL) single_57,1132,18,52,High SB
43,REDWOOD CITY,REG (CT-LCL) single_57,1138,18,58,High SB
51,PALO ALTO,REG (CT-LCL) single_57,1143,19,3,High SB
60,MOUNTAIN VIEW,REG (CT-LCL) single_57,1150,19,10,High SB
65,SUNNYVALE,REG (CT-LCL) single_57,1154,19,14,High SB
68,LAWRENCE,REG (CT-LCL) single_57,1158,19,18,High SB
